0000-0002-7826-997X,"('0000-0003-1366-0246', 0.375)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7827-6301,"('0000-0003-0349-1557', 0.1)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7828-0597,"('0000-0002-4450-3078', 0.09375)","('0000-0001-9640-6854', 0.0625)","('0000-0002-4066-1781', 0.03125)","('0000-0002-2902-970X', 0.03125)","('0000-0001-6937-9088', 0.03125)"
0000-0002-7830-5977,"('0000-0002-9442-0254', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7832-1942,"('0000-0001-9251-070X', 0.25)","('0000-0001-5645-4966', 0.125)","('0000-0003-2001-2474', 0.125)","('0000-0002-2143-8760', 0.125)","('0000-0003-1624-7457', 0.1)"
0000-0002-7832-3729,"('0000-0002-4578-6575', 0.375)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7833-3388,"('0000-0002-3258-363X', 0.375)","('0000-0003-1663-4211', 0.3125)","('0000-0001-7637-0006', 0.15625)","('0000-0001-7216-5873', 0.125)","('0000-0003-3879-9068', 0.0625)"
0000-0002-7833-8066,"('0000-0002-0834-9528', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7836-5881,"('0000-0002-0290-0315', 0.5769230769230769)","('0000-0002-3010-6637', 0.1153846153846153)","('0000-0002-6559-3746', 0.0769230769230769)","('0000-0002-3128-9439', 0.0769230769230769)","('0000-0002-0883-219X', 0.0769230769230769)"
0000-0002-7837-4227,"('0000-0002-6559-3746', 0.1666666666666666)","('0000-0002-0290-0315', 0.1666666666666666)","('0000-0003-3436-6097', 0.0833333333333333)","('0000-0003-1656-7602', 0.0833333333333333)","('0000-0002-7836-5881', 0.0833333333333333)"
0000-0002-7839-7568,"('0000-0002-0765-6403', 0.1533333333333333)","('0000-0003-3253-6080', 0.0733333333333333)","('0000-0003-0438-2248', 0.0533333333333333)","('0000-0002-2028-7462', 0.0466666666666666)","('0000-0003-2093-8250', 0.0333333333333333)"
0000-0002-7840-1424,"('0000-0001-9296-0225', 0.0975609756097561)","('0000-0002-7784-1188', 0.048780487804878)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7842-3869,"('0000-0002-5699-4222', 0.0588235294117647)","('0000-0002-2269-8644', 0.0588235294117647)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7845-7110,"('0000-0002-1227-3845', 0.0833333333333333)","('0000-0001-5436-1248', 0.0833333333333333)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7847-4906,"('0000-0003-2748-4722', 0.0769230769230769)","('0000-0002-6018-4724', 0.0769230769230769)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7847-5829,"('0000-0002-5317-603X', 0.2857142857142857)","('0000-0003-3771-1343', 0.1428571428571428)","('0000-0002-8138-9358', 0.1428571428571428)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7848-8099,"('0000-0003-0410-5814', 0.3333333333333333)","('0000-0003-1976-5663', 0.2222222222222222)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7851-9887,"('0000-0002-1461-8755', 0.2857142857142857)","('0000-0003-3216-1784', 0.1428571428571428)","('0000-0002-4788-1875', 0.1428571428571428)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7853-2694,"('0000-0002-4395-1397', 0.0185185185185185)","('0000-0002-4049-993X', 0.0185185185185185)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7856-1399,"('0000-0002-3916-194X', 0.1)","('0000-0003-1656-4954', 0.05)","('0000-0002-5964-1668', 0.05)","('0000-0002-4341-9675', 0.05)","('0000-0001-5000-223X', 0.0)"
0000-0002-7860-0319,"('0000-0003-3298-756X', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7861-8789,"('0000-0002-5453-3967', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7864-2586,"('0000-0002-2002-4339', 0.6)","('0000-0003-2407-9860', 0.2)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7868-5164,"('0000-0002-5823-7903', 0.5789473684210527)","('0000-0002-2775-5409', 0.2631578947368421)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7877-3543,"('0000-0001-9287-8053', 0.8285714285714286)","('0000-0001-9280-9437', 0.3142857142857143)","('0000-0003-1807-3657', 0.0285714285714285)","('0000-0001-6360-7959', 0.0285714285714285)","('0000-0001-5000-223X', 0.0)"
0000-0002-7877-7819,"('0000-0003-4472-2112', 0.5)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7878-2626,"('0000-0001-8434-1010', 0.037037037037037)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7879-5216,"('0000-0001-6199-9995', 0.0588235294117647)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7879-9364,"('0000-0002-8949-1234', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7880-3829,"('0000-0002-2000-2914', 0.125)","('0000-0001-7483-046X', 0.125)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7882-3694,"('0000-0002-4230-7663', 0.5714285714285714)","('0000-0003-2390-6414', 0.1428571428571428)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7884-0726,"('0000-0002-2175-3445', 0.2631578947368421)","('0000-0002-1965-3277', 0.0526315789473684)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7884-6626,"('0000-0002-6056-6829', 0.1)","('0000-0002-4084-6639', 0.1)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7884-6861,"('0000-0003-2024-0485', 0.0277777777777777)","('0000-0003-1049-0683', 0.0277777777777777)","('0000-0002-9490-2261', 0.0185185185185185)","('0000-0003-4857-5746', 0.0092592592592592)","('0000-0003-4819-0264', 0.0092592592592592)"
0000-0002-7885-0019,"('0000-0001-8083-8038', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7886-0727,"('0000-0003-1788-9347', 0.0769230769230769)","('0000-0002-9602-9558', 0.0769230769230769)","('0000-0002-3243-110X', 0.0769230769230769)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7890-7097,"('0000-0001-9135-6253', 0.1111111111111111)","('0000-0003-3100-0735', 0.0555555555555555)","('0000-0001-8830-3951', 0.0555555555555555)","('0000-0001-8313-8387', 0.0555555555555555)","('0000-0001-5000-223X', 0.0)"
0000-0002-7893-0721,"('0000-0002-1632-8460', 0.0769230769230769)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7898-4295,"('0000-0003-2592-9898', 0.0526315789473684)","('0000-0003-2053-1792', 0.0526315789473684)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7901-1321,"('0000-0002-9601-7565', 0.2272727272727272)","('0000-0002-3865-3432', 0.0454545454545454)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7905-2182,"('0000-0001-6057-2527', 0.0384615384615384)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7905-4938,"('0000-0001-8026-2016', 0.5)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7906-3420,"('0000-0002-0579-3279', 0.131578947368421)","('0000-0002-3557-0084', 0.0526315789473684)","('0000-0001-6545-9427', 0.0526315789473684)","('0000-0003-2998-8481', 0.0263157894736842)","('0000-0002-0027-9326', 0.0263157894736842)"
0000-0002-7908-3210,"('0000-0003-4918-1562', 0.0588235294117647)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7908-9145,"('0000-0002-2356-4226', 0.45)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7909-100X,"('0000-0001-9544-3610', 0.0666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7911-2632,"('0000-0002-7404-3340', 0.8)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7911-9471,"('0000-0002-8404-7759', 0.423728813559322)","('0000-0003-2771-564X', 0.0169491525423728)","('0000-0002-2758-796X', 0.0169491525423728)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7915-340X,"('0000-0002-7816-0042', 0.0555555555555555)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7921-1358,"('0000-0003-4752-009X', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7921-9018,"('0000-0001-8015-5528', 1.0)","('0000-0001-8062-7281', 0.3333333333333333)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7923-914X,"('0000-0001-5998-476X', 0.4285714285714285)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7925-0066,"('0000-0002-6697-3097', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7925-012X,"('0000-0002-0106-1150', 0.125)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7925-6070,"('0000-0002-9889-9848', 0.1333333333333333)","('0000-0003-0929-9478', 0.0666666666666666)","('0000-0002-4720-7135', 0.0666666666666666)","('0000-0002-1180-8975', 0.0666666666666666)","('0000-0001-9042-5528', 0.0666666666666666)"
0000-0002-7926-7108,"('0000-0002-2677-0551', 0.2222222222222222)","('0000-0002-1012-6913', 0.2222222222222222)","('0000-0003-4633-202X', 0.1111111111111111)","('0000-0002-4405-8162', 0.1111111111111111)","('0000-0002-0905-5003', 0.1111111111111111)"
0000-0002-7926-7335,"('0000-0002-7301-6076', 0.0416666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7932-2170,"('0000-0002-8997-835X', 0.0833333333333333)","('0000-0002-6201-4200', 0.0833333333333333)","('0000-0002-4197-2055', 0.0833333333333333)","('0000-0002-1599-4509', 0.0833333333333333)","('0000-0002-0701-6449', 0.0833333333333333)"
0000-0002-7932-4256,"('0000-0003-0971-7684', 0.1176470588235294)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7932-8556,"('0000-0003-1674-7160', 0.7142857142857143)","('0000-0003-2172-8036', 0.0714285714285714)","('0000-0001-8451-8154', 0.0714285714285714)","('0000-0001-5992-5989', 0.0714285714285714)","('0000-0001-5000-223X', 0.0)"
0000-0002-7933-151X,"('0000-0003-1337-7897', 0.4285714285714285)","('0000-0002-5138-1099', 0.4285714285714285)","('0000-0001-8494-732X', 0.4285714285714285)","('0000-0002-8482-5784', 0.2857142857142857)","('0000-0003-4376-0440', 0.1428571428571428)"
0000-0002-7937-1511,"('0000-0002-3792-4085', 0.3125)","('0000-0003-3703-3183', 0.125)","('0000-0001-9176-2382', 0.0625)","('0000-0001-6964-1904', 0.0625)","('0000-0001-6091-3088', 0.0625)"
0000-0002-7937-3226,"('0000-0003-2796-7468', 0.1)","('0000-0003-4235-0108', 0.0333333333333333)","('0000-0002-8028-1150', 0.0333333333333333)","('0000-0002-4435-6397', 0.0333333333333333)","('0000-0001-5000-223X', 0.0)"
0000-0002-7937-8027,"('0000-0002-0871-9912', 0.2857142857142857)","('0000-0003-4507-8031', 0.1428571428571428)","('0000-0003-3070-807X', 0.1428571428571428)","('0000-0002-3252-3119', 0.1428571428571428)","('0000-0001-5000-223X', 0.0)"
0000-0002-7939-2996,"('0000-0002-0655-9425', 0.3333333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7941-813X,"('0000-0003-0362-820X', 0.0454545454545454)","('0000-0002-1304-3734', 0.0454545454545454)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7942-6746,"('0000-0002-6997-8539', 0.0217391304347826)","('0000-0002-0339-4944', 0.0217391304347826)","('0000-0001-6783-2301', 0.0217391304347826)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7942-7837,"('0000-0003-2745-2456', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7944-2180,"('0000-0002-1006-0774', 0.4)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7946-0602,"('0000-0001-9165-0356', 0.3333333333333333)","('0000-0002-6706-9454', 0.1666666666666666)","('0000-0002-4732-7508', 0.1666666666666666)","('0000-0002-1181-1955', 0.1666666666666666)","('0000-0001-5000-223X', 0.0)"
0000-0002-7946-2173,"('0000-0003-2620-7387', 0.0714285714285714)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7946-3459,"('0000-0002-4699-5627', 0.5)","('0000-0002-4605-435X', 0.3)","('0000-0002-6549-8589', 0.2)","('0000-0002-4886-3564', 0.2)","('0000-0002-1407-8314', 0.2)"
0000-0002-7947-8642,"('0000-0003-2427-0315', 0.1052631578947368)","('0000-0002-0090-6289', 0.0526315789473684)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7948-5949,"('0000-0001-9427-8406', 0.8)","('0000-0001-9629-7109', 0.2)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7951-1385,"('0000-0003-2175-8139', 0.1666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7951-3911,"('0000-0002-7035-7799', 0.25)","('0000-0002-3619-5095', 0.25)","('0000-0003-4836-6311', 0.125)","('0000-0003-1128-833X', 0.125)","('0000-0002-9265-6896', 0.125)"
0000-0002-7951-4148,"('0000-0002-5870-2537', 0.0714285714285714)","('0000-0001-9653-6544', 0.0714285714285714)","('0000-0001-5694-4201', 0.0714285714285714)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7952-985X,"('0000-0003-3188-5115', 0.0153846153846153)","('0000-0002-5759-9769', 0.0153846153846153)","('0000-0002-3293-7397', 0.0153846153846153)","('0000-0001-9639-526X', 0.0153846153846153)","('0000-0001-9535-7413', 0.0153846153846153)"
0000-0002-7954-8823,"('0000-0002-9299-1555', 0.0625)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7956-7805,"('0000-0003-1128-0100', 0.0357142857142857)","('0000-0002-4650-4293', 0.0357142857142857)","('0000-0001-6204-6045', 0.0357142857142857)","('0000-0001-5777-5016', 0.0357142857142857)","('0000-0001-5000-223X', 0.0)"
0000-0002-7959-2306,"('0000-0003-2199-9047', 0.2)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7959-9225,"('0000-0003-3566-9399', 1.0)","('0000-0002-1758-8205', 1.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7961-742X,"('0000-0003-2614-0303', 1.0)","('0000-0001-8759-2982', 0.4)","('0000-0001-8484-4750', 0.2)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7962-3862,"('0000-0001-6027-8678', 0.0714285714285714)","('0000-0002-4393-0510', 0.0357142857142857)","('0000-0002-3392-9946', 0.0357142857142857)","('0000-0002-1141-6306', 0.0357142857142857)","('0000-0001-5000-223X', 0.0)"
0000-0002-7962-4849,"('0000-0003-1285-1083', 0.0454545454545454)","('0000-0002-9453-4753', 0.0454545454545454)","('0000-0002-1151-6227', 0.0454545454545454)","('0000-0002-0813-7883', 0.0454545454545454)","('0000-0001-5581-8828', 0.0454545454545454)"
0000-0002-7963-553X,"('0000-0001-7217-7962', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7966-1973,"('0000-0002-1975-1141', 0.0895522388059701)","('0000-0003-0676-4610', 0.0298507462686567)","('0000-0002-1305-3502', 0.0298507462686567)","('0000-0003-2894-3345', 0.0149253731343283)","('0000-0002-7262-0968', 0.0149253731343283)"
0000-0002-7966-981X,"('0000-0001-6969-2955', 0.6666666666666666)","('0000-0003-3651-1980', 0.3333333333333333)","('0000-0002-1036-1673', 0.3333333333333333)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7967-0730,"('0000-0001-9967-8409', 0.1)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7972-361X,"('0000-0003-0529-2228', 0.0526315789473684)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7975-2437,"('0000-0002-3671-6364', 0.5)","('0000-0001-6327-0575', 0.1666666666666666)","('0000-0002-1999-9841', 0.0833333333333333)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7978-3815,"('0000-0002-4973-1520', 0.25)","('0000-0001-7041-5138', 0.2)","('0000-0002-6823-9750', 0.05)","('0000-0002-0258-3188', 0.05)","('0000-0001-5000-223X', 0.0)"
0000-0002-7978-8093,"('0000-0002-3936-6005', 0.1)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7980-3126,"('0000-0002-6413-5778', 0.3)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7981-0836,"('0000-0003-1595-4846', 1.0)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7983-5152,"('0000-0002-4546-3880', 0.8181818181818182)","('0000-0001-6576-8916', 0.0909090909090909)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7984-3128,"('0000-0002-7410-6057', 0.4166666666666667)","('0000-0002-2675-528X', 0.0833333333333333)","('0000-0001-8778-7819', 0.0833333333333333)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7986-9520,"('0000-0003-3673-9096', 0.025)","('0000-0002-2718-8053', 0.025)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7987-4768,"('0000-0003-4076-2336', 0.1176470588235294)","('0000-0002-2067-0533', 0.0588235294117647)","('0000-0003-3043-3942', 0.0294117647058823)","('0000-0001-6403-016X', 0.0294117647058823)","('0000-0001-5000-223X', 0.0)"
0000-0002-7991-9428,"('0000-0002-9507-7603', 0.5283018867924528)","('0000-0002-1558-7831', 0.1509433962264151)","('0000-0002-3343-5030', 0.1320754716981132)","('0000-0001-6262-372X', 0.0377358490566037)","('0000-0003-0022-9625', 0.0188679245283018)"
0000-0002-7994-4666,"('0000-0002-7700-9527', 0.2)","('0000-0002-5060-3657', 0.2)","('0000-0002-2628-1176', 0.2)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7994-9627,"('0000-0002-9203-7657', 0.0588235294117647)","('0000-0001-8423-5197', 0.0588235294117647)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7995-272X,"('0000-0002-5806-1856', 0.0625)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7997-8137,"('0000-0002-8393-8533', 0.1666666666666666)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-7999-7872,"('0000-0002-7201-4394', 0.1935483870967742)","('0000-0003-0564-3243', 0.032258064516129)","('0000-0001-7352-2879', 0.032258064516129)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-8001-4298,"('0000-0002-6168-5598', 0.1153846153846153)","('0000-0002-0701-6449', 0.0384615384615384)","('0000-0001-9911-4646', 0.0384615384615384)","('0000-0001-8258-5134', 0.0384615384615384)","('0000-0001-5262-5430', 0.0384615384615384)"
0000-0002-8002-4680,"('0000-0001-6022-2666', 0.0754716981132075)","('0000-0002-2143-8760', 0.0566037735849056)","('0000-0002-9618-6940', 0.0377358490566037)","('0000-0003-1624-7457', 0.0188679245283018)","('0000-0002-3768-1749', 0.0188679245283018)"
0000-0002-8005-8522,"('0000-0001-6404-4430', 0.25)","('0000-0002-6380-7421', 0.1666666666666666)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-8008-3998,"('0000-0001-8550-2832', 0.3333333333333333)","('0000-0002-9848-0975', 0.0303030303030303)","('0000-0002-6098-7893', 0.0303030303030303)","('0000-0001-6635-1418', 0.0303030303030303)","('0000-0001-5000-223X', 0.0)"
0000-0002-8008-4659,"('0000-0001-8362-5505', 0.0909090909090909)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-8016-6689,"('0000-0003-2040-2448', 0.0833333333333333)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-8017-0071,"('0000-0001-7653-2431', 1.0)","('0000-0002-1302-6504', 0.3333333333333333)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-8019-6546,"('0000-0002-8610-8375', 0.125)","('0000-0002-6292-4933', 0.125)","('0000-0001-9384-8067', 0.125)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-8026-0923,"('0000-0001-8470-2496', 0.1935483870967742)","('0000-0001-9280-6017', 0.1612903225806451)","('0000-0002-9013-1738', 0.1290322580645161)","('0000-0002-7638-515X', 0.1290322580645161)","('0000-0002-7641-861X', 0.032258064516129)"
0000-0002-8028-1150,"('0000-0003-2796-7468', 0.0365853658536585)","('0000-0003-2487-125X', 0.0365853658536585)","('0000-0001-5504-9408', 0.0365853658536585)","('0000-0002-0435-1006', 0.024390243902439)","('0000-0003-2000-2874', 0.0121951219512195)"
0000-0002-8028-9064,"('0000-0003-1416-8659', 0.1111111111111111)","('0000-0003-4931-752X', 0.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
0000-0002-8035-8904,"('0000-0002-4502-6664', 0.92)","('0000-0003-4878-5241', 0.44)","('0000-0003-0298-9660', 0.36)","('0000-0002-1297-9725', 0.08)","('0000-0003-2820-1480', 0.04)"
0000-0002-8037-8198,"('0000-0002-3087-541X', 1.0)","('0000-0002-0411-8474', 1.0)","('0000-0001-5026-9815', 0.0)","('0000-0003-4998-9406', 0.0)","('0000-0001-5000-223X', 0.0)"
