codigo_autor,codigo_coautor,num_coautorías,num_publicaciones_totales,coautorías_normalizadas
0000-0003-1451-9578,0000-0001-6549-2788,7,36,0.19444444444444445
0000-0002-7229-0081,0000-0003-1133-1174,2,52,0.038461538461538464
0000-0002-7229-0081,0000-0003-3462-1676,2,52,0.038461538461538464
0000-0003-1133-1174,0000-0002-7229-0081,2,37,0.05405405405405406
0000-0003-1133-1174,0000-0003-3462-1676,3,37,0.08108108108108109
0000-0003-3462-1676,0000-0002-7229-0081,2,60,0.03333333333333333
0000-0003-3462-1676,0000-0003-1133-1174,3,60,0.05
0000-0002-0566-7723,0000-0001-6964-1904,5,23,0.21739130434782608
0000-0002-0566-7723,0000-0002-8608-3278,14,23,0.6086956521739131
0000-0002-0566-7723,0000-0001-9850-9793,5,23,0.21739130434782608
0000-0001-6964-1904,0000-0002-0566-7723,5,103,0.04854368932038835
0000-0001-6964-1904,0000-0002-8608-3278,5,103,0.04854368932038835
0000-0001-6964-1904,0000-0001-9850-9793,21,103,0.20388349514563106
0000-0002-8608-3278,0000-0002-0566-7723,14,97,0.14432989690721648
0000-0002-8608-3278,0000-0001-6964-1904,5,97,0.05154639175257732
0000-0002-8608-3278,0000-0001-9850-9793,5,97,0.05154639175257732
0000-0001-9850-9793,0000-0002-0566-7723,5,186,0.026881720430107527
0000-0001-9850-9793,0000-0001-6964-1904,21,186,0.11290322580645161
0000-0001-9850-9793,0000-0002-8608-3278,5,186,0.026881720430107527
0000-0001-9251-070X,0000-0001-7834-8486,1,196,0.00510204081632653
0000-0001-7834-8486,0000-0001-9251-070X,1,19,0.05263157894736842
0000-0001-9250-8714,0000-0003-0626-7665,10,14,0.7142857142857143
0000-0001-9250-8714,0000-0001-8783-6959,11,14,0.7857142857142857
0000-0003-0626-7665,0000-0001-9250-8714,10,28,0.35714285714285715
0000-0001-8783-6959,0000-0001-9250-8714,11,29,0.3793103448275862
0000-0001-6780-9259,0000-0002-3153-4297,8,39,0.20512820512820512
0000-0001-6780-9259,0000-0003-2259-5853,27,39,0.6923076923076923
0000-0002-3153-4297,0000-0001-6780-9259,8,15,0.5333333333333333
0000-0002-3153-4297,0000-0003-2259-5853,7,15,0.4666666666666667
0000-0003-2259-5853,0000-0001-6780-9259,27,33,0.8181818181818182
0000-0003-2259-5853,0000-0002-3153-4297,7,33,0.21212121212121213
0000-0001-5419-7935,0000-0003-2927-7225,1,32,0.03125
0000-0003-2927-7225,0000-0001-5419-7935,1,82,0.012195121951219513
0000-0002-5237-0789,0000-0003-2228-4238,2,16,0.125
0000-0002-5237-0789,0000-0003-4476-8268,2,16,0.125
0000-0003-2228-4238,0000-0002-5237-0789,2,11,0.18181818181818182
0000-0003-2228-4238,0000-0003-4476-8268,5,11,0.45454545454545453
0000-0003-4476-8268,0000-0002-5237-0789,2,8,0.25
0000-0003-4476-8268,0000-0003-2228-4238,5,8,0.625
0000-0002-6140-2287,0000-0001-5301-0681,5,6,0.8333333333333334
0000-0002-6140-2287,0000-0002-8219-4827,6,6,1.0
0000-0002-6140-2287,0000-0001-9049-6916,5,6,0.8333333333333334
0000-0002-6140-2287,0000-0002-3400-9068,1,6,0.16666666666666666
0000-0001-5301-0681,0000-0002-6140-2287,5,24,0.20833333333333334
0000-0001-5301-0681,0000-0002-8219-4827,22,24,0.9166666666666666
0000-0001-5301-0681,0000-0001-9049-6916,16,24,0.6666666666666666
0000-0001-5301-0681,0000-0002-3400-9068,7,24,0.2916666666666667
0000-0002-8219-4827,0000-0002-6140-2287,6,23,0.2608695652173913
0000-0002-8219-4827,0000-0001-5301-0681,22,23,0.9565217391304348
0000-0002-8219-4827,0000-0001-9049-6916,16,23,0.6956521739130435
0000-0002-8219-4827,0000-0002-3400-9068,7,23,0.30434782608695654
0000-0001-9049-6916,0000-0002-6140-2287,5,17,0.29411764705882354
0000-0001-9049-6916,0000-0001-5301-0681,16,17,0.9411764705882353
0000-0001-9049-6916,0000-0002-8219-4827,16,17,0.9411764705882353
0000-0001-9049-6916,0000-0002-3400-9068,7,17,0.4117647058823529
0000-0002-3400-9068,0000-0002-6140-2287,1,19,0.05263157894736842
0000-0002-3400-9068,0000-0001-5301-0681,7,19,0.3684210526315789
0000-0002-3400-9068,0000-0002-8219-4827,7,19,0.3684210526315789
0000-0002-3400-9068,0000-0001-9049-6916,7,19,0.3684210526315789
0000-0003-1321-8714,0000-0002-0747-7317,2,50,0.04
0000-0002-0747-7317,0000-0003-1321-8714,2,49,0.04081632653061224
0000-0003-4659-8960,0000-0003-3447-3570,13,18,0.7222222222222222
0000-0003-3447-3570,0000-0003-4659-8960,13,65,0.2
0000-0002-7780-1039,0000-0003-0812-8829,1,2,0.5
0000-0003-0812-8829,0000-0002-7780-1039,1,2,0.5
0000-0001-6059-9359,0000-0002-4477-672X,6,11,0.5454545454545454
0000-0002-4477-672X,0000-0001-6059-9359,6,29,0.20689655172413793
0000-0002-3972-9208,0000-0002-7347-3330,2,11,0.18181818181818182
0000-0002-7347-3330,0000-0002-3972-9208,2,23,0.08695652173913043
0000-0001-7945-1426,0000-0001-9806-0893,24,81,0.2962962962962963
0000-0001-9806-0893,0000-0001-7945-1426,24,76,0.3157894736842105
0000-0002-3651-7314,0000-0002-2153-1391,2,2,1.0
0000-0002-2153-1391,0000-0002-3651-7314,2,19,0.10526315789473684
0000-0002-0070-7837,0000-0001-9265-0630,2,14,0.14285714285714285
0000-0001-9265-0630,0000-0002-0070-7837,2,26,0.07692307692307693
0000-0003-2563-9559,0000-0002-1728-8085,6,170,0.03529411764705882
0000-0003-2563-9559,0000-0001-7162-0854,22,170,0.12941176470588237
0000-0002-1728-8085,0000-0003-2563-9559,6,58,0.10344827586206896
0000-0002-1728-8085,0000-0001-7162-0854,4,58,0.06896551724137931
0000-0001-7162-0854,0000-0003-2563-9559,22,61,0.36065573770491804
0000-0001-7162-0854,0000-0002-1728-8085,4,61,0.06557377049180328
0000-0002-6188-9902,0000-0002-4579-4479,1,18,0.05555555555555555
0000-0002-4579-4479,0000-0002-6188-9902,1,13,0.07692307692307693
0000-0001-7132-4094,0000-0003-1128-833X,1,9,0.1111111111111111
0000-0003-1128-833X,0000-0001-7132-4094,1,8,0.125
0000-0002-4223-0571,0000-0001-7211-7564,37,39,0.9487179487179487
0000-0001-7211-7564,0000-0002-4223-0571,37,90,0.4111111111111111
0000-0002-7800-6045,0000-0003-2139-470X,3,41,0.07317073170731707
0000-0003-2139-470X,0000-0002-7800-6045,3,61,0.04918032786885246
0000-0003-4817-8986,0000-0001-8957-2002,2,75,0.02666666666666667
0000-0001-8957-2002,0000-0003-4817-8986,2,90,0.022222222222222223
0000-0003-1419-7484,0000-0003-4908-5431,8,23,0.34782608695652173
0000-0003-4908-5431,0000-0003-1419-7484,8,8,1.0
0000-0002-7722-7348,0000-0002-1480-6115,2,37,0.05405405405405406
0000-0002-7722-7348,0000-0002-1376-4849,1,37,0.02702702702702703
0000-0002-1480-6115,0000-0002-7722-7348,2,43,0.046511627906976744
0000-0002-1480-6115,0000-0002-1376-4849,1,43,0.023255813953488372
0000-0002-1376-4849,0000-0002-7722-7348,1,93,0.010752688172043012
0000-0002-1376-4849,0000-0002-1480-6115,1,93,0.010752688172043012
0000-0002-9282-9013,0000-0003-4596-7242,2,20,0.1
0000-0003-4596-7242,0000-0002-9282-9013,2,2,1.0
0000-0002-2753-1800,0000-0002-7086-2621,7,101,0.06930693069306931
0000-0002-7086-2621,0000-0002-2753-1800,7,10,0.7
0000-0001-8477-6188,0000-0002-3864-8246,6,48,0.125
0000-0001-8477-6188,0000-0002-5148-7643,3,48,0.0625
0000-0002-3864-8246,0000-0001-8477-6188,6,22,0.2727272727272727
0000-0002-3864-8246,0000-0002-5148-7643,3,22,0.13636363636363635
0000-0002-5148-7643,0000-0001-8477-6188,3,10,0.3
0000-0002-5148-7643,0000-0002-3864-8246,3,10,0.3
0000-0002-7805-5744,0000-0003-2448-7063,1,5,0.2
0000-0003-2448-7063,0000-0002-7805-5744,1,12,0.08333333333333333
0000-0003-1153-8394,0000-0002-9982-6114,12,20,0.6
0000-0002-9982-6114,0000-0003-1153-8394,12,37,0.32432432432432434
0000-0003-1367-6467,0000-0001-6155-9439,13,217,0.059907834101382486
0000-0001-6155-9439,0000-0003-1367-6467,13,77,0.16883116883116883
0000-0001-9866-8268,0000-0003-3678-6677,1,124,0.008064516129032258
0000-0003-3678-6677,0000-0001-9866-8268,1,20,0.05
0000-0002-1660-2482,0000-0002-5806-829X,2,10,0.2
0000-0002-5806-829X,0000-0002-1660-2482,2,14,0.14285714285714285
0000-0002-9595-3220,0000-0003-0970-2837,2,188,0.010638297872340425
0000-0003-0970-2837,0000-0002-9595-3220,2,61,0.03278688524590164
0000-0002-6415-6560,0000-0002-9405-9550,11,126,0.0873015873015873
0000-0002-6415-6560,0000-0001-6993-6884,13,126,0.10317460317460317
0000-0002-9405-9550,0000-0002-6415-6560,11,121,0.09090909090909091
0000-0002-9405-9550,0000-0001-6993-6884,94,121,0.7768595041322314
0000-0001-6993-6884,0000-0002-6415-6560,13,169,0.07692307692307693
0000-0001-6993-6884,0000-0002-9405-9550,94,169,0.5562130177514792
0000-0003-2602-3668,0000-0001-8494-732X,9,69,0.13043478260869565
0000-0003-2602-3668,0000-0002-5138-1099,11,69,0.15942028985507245
0000-0003-2602-3668,0000-0002-8567-173X,15,69,0.21739130434782608
0000-0001-8494-732X,0000-0003-2602-3668,9,272,0.03308823529411765
0000-0001-8494-732X,0000-0002-5138-1099,50,272,0.18382352941176472
0000-0001-8494-732X,0000-0002-8567-173X,63,272,0.23161764705882354
0000-0002-5138-1099,0000-0003-2602-3668,11,80,0.1375
0000-0002-5138-1099,0000-0001-8494-732X,50,80,0.625
0000-0002-5138-1099,0000-0002-8567-173X,52,80,0.65
0000-0002-8567-173X,0000-0003-2602-3668,15,395,0.0379746835443038
0000-0002-8567-173X,0000-0001-8494-732X,63,395,0.15949367088607594
0000-0002-8567-173X,0000-0002-5138-1099,52,395,0.13164556962025317
0000-0002-4233-1890,0000-0003-4082-8163,56,96,0.5833333333333334
0000-0002-4233-1890,0000-0001-5662-1971,18,96,0.1875
0000-0003-4082-8163,0000-0002-4233-1890,56,170,0.32941176470588235
0000-0003-4082-8163,0000-0001-5662-1971,20,170,0.11764705882352941
0000-0001-5662-1971,0000-0002-4233-1890,18,32,0.5625
0000-0001-5662-1971,0000-0003-4082-8163,20,32,0.625
0000-0001-9032-8998,0000-0001-5931-642X,9,97,0.09278350515463918
0000-0001-5931-642X,0000-0001-9032-8998,9,70,0.12857142857142856
0000-0002-5235-9993,0000-0003-1233-9338,13,18,0.7222222222222222
0000-0003-1233-9338,0000-0002-5235-9993,13,16,0.8125
0000-0002-1498-9652,0000-0002-9527-6418,23,44,0.5227272727272727
0000-0002-9527-6418,0000-0002-1498-9652,23,140,0.16428571428571428
0000-0001-9565-1743,0000-0002-8380-8472,11,14,0.7857142857142857
0000-0001-9565-1743,0000-0002-3402-8381,3,14,0.21428571428571427
0000-0002-8380-8472,0000-0001-9565-1743,11,11,1.0
0000-0002-8380-8472,0000-0002-3402-8381,3,11,0.2727272727272727
0000-0002-3402-8381,0000-0001-9565-1743,3,22,0.13636363636363635
0000-0002-3402-8381,0000-0002-8380-8472,3,22,0.13636363636363635
0000-0002-9492-1040,0000-0002-8483-0460,1,21,0.047619047619047616
0000-0002-8483-0460,0000-0002-9492-1040,1,10,0.1
0000-0001-7073-2379,0000-0002-6980-4053,18,196,0.09183673469387756
0000-0002-6980-4053,0000-0001-7073-2379,18,28,0.6428571428571429
0000-0001-7073-2379,0000-0002-3413-570X,22,196,0.11224489795918367
0000-0001-7073-2379,0000-0003-1784-5483,46,196,0.23469387755102042
0000-0001-7073-2379,0000-0003-0206-5337,35,196,0.17857142857142858
0000-0002-3413-570X,0000-0001-7073-2379,22,90,0.24444444444444444
0000-0002-3413-570X,0000-0003-1784-5483,14,90,0.15555555555555556
0000-0002-3413-570X,0000-0003-0206-5337,71,90,0.7888888888888889
0000-0003-1784-5483,0000-0001-7073-2379,46,65,0.7076923076923077
0000-0003-1784-5483,0000-0002-3413-570X,14,65,0.2153846153846154
0000-0003-1784-5483,0000-0003-0206-5337,23,65,0.35384615384615387
0000-0003-0206-5337,0000-0001-7073-2379,35,179,0.19553072625698323
0000-0003-0206-5337,0000-0002-3413-570X,71,179,0.39664804469273746
0000-0003-0206-5337,0000-0003-1784-5483,23,179,0.12849162011173185
0000-0002-0865-8814,0000-0002-5827-0439,3,10,0.3
0000-0002-5827-0439,0000-0002-0865-8814,3,10,0.3
0000-0002-0803-1042,0000-0002-4916-5928,8,32,0.25
0000-0002-4916-5928,0000-0002-0803-1042,8,71,0.11267605633802817
0000-0002-2804-9979,0000-0002-3326-864X,8,8,1.0
0000-0002-3326-864X,0000-0002-2804-9979,8,10,0.8
0000-0001-8242-9262,0000-0003-3316-2527,16,63,0.25396825396825395
0000-0001-8242-9262,0000-0001-6471-3358,1,63,0.015873015873015872
0000-0001-8242-9262,0000-0003-1395-9344,7,63,0.1111111111111111
0000-0001-8242-9262,0000-0001-5026-9815,2,63,0.031746031746031744
0000-0003-3316-2527,0000-0001-8242-9262,16,102,0.1568627450980392
0000-0003-3316-2527,0000-0001-6471-3358,9,102,0.08823529411764706
0000-0003-3316-2527,0000-0003-1395-9344,21,102,0.20588235294117646
0000-0003-3316-2527,0000-0001-5026-9815,4,102,0.0392156862745098
0000-0001-6471-3358,0000-0001-8242-9262,1,12,0.08333333333333333
0000-0001-6471-3358,0000-0003-3316-2527,9,12,0.75
0000-0001-6471-3358,0000-0003-1395-9344,5,12,0.4166666666666667
0000-0001-6471-3358,0000-0001-5026-9815,2,12,0.16666666666666666
0000-0003-1395-9344,0000-0001-8242-9262,7,26,0.2692307692307692
0000-0003-1395-9344,0000-0003-3316-2527,21,26,0.8076923076923077
0000-0003-1395-9344,0000-0001-6471-3358,5,26,0.19230769230769232
0000-0003-1395-9344,0000-0001-5026-9815,2,26,0.07692307692307693
0000-0001-5026-9815,0000-0001-8242-9262,2,4,0.5
0000-0001-5026-9815,0000-0003-3316-2527,4,4,1.0
0000-0001-5026-9815,0000-0001-6471-3358,2,4,0.5
0000-0001-5026-9815,0000-0003-1395-9344,2,4,0.5
0000-0002-1305-3502,0000-0002-8567-173X,7,64,0.109375
0000-0002-8567-173X,0000-0002-1305-3502,7,395,0.017721518987341773
0000-0003-0529-2228,0000-0001-9596-3552,5,13,0.38461538461538464
0000-0001-9596-3552,0000-0003-0529-2228,5,227,0.022026431718061675
0000-0001-5802-8047,0000-0002-1295-1271,3,40,0.075
0000-0002-1295-1271,0000-0001-5802-8047,3,26,0.11538461538461539
0000-0002-3354-2442,0000-0001-8355-4065,1,108,0.009259259259259259
0000-0001-8355-4065,0000-0002-3354-2442,1,58,0.017241379310344827
0000-0003-1395-9344,0000-0001-6924-6402,1,26,0.038461538461538464
0000-0001-6924-6402,0000-0003-1395-9344,1,91,0.01098901098901099
0000-0002-2559-7320,0000-0001-5191-4847,4,24,0.16666666666666666
0000-0001-5191-4847,0000-0002-2559-7320,4,68,0.058823529411764705
0000-0002-1720-7724,0000-0002-8752-8785,37,56,0.6607142857142857
0000-0002-8752-8785,0000-0002-1720-7724,37,93,0.3978494623655914
0000-0002-6633-165X,0000-0003-0627-2923,2,116,0.017241379310344827
0000-0003-0627-2923,0000-0002-6633-165X,2,18,0.1111111111111111
0000-0002-3472-8628,0000-0002-3232-2720,6,33,0.18181818181818182
0000-0002-3232-2720,0000-0002-3472-8628,6,27,0.2222222222222222
0000-0002-6067-4600,0000-0002-4113-457X,1,25,0.04
0000-0002-4113-457X,0000-0002-6067-4600,1,13,0.07692307692307693
0000-0003-1000-1376,0000-0001-9176-2382,7,12,0.5833333333333334
0000-0003-1000-1376,0000-0002-7449-3704,10,12,0.8333333333333334
0000-0003-1000-1376,0000-0003-0748-1145,10,12,0.8333333333333334
0000-0001-9176-2382,0000-0003-1000-1376,7,108,0.06481481481481481
0000-0001-9176-2382,0000-0002-7449-3704,16,108,0.14814814814814814
0000-0001-9176-2382,0000-0003-0748-1145,20,108,0.18518518518518517
0000-0002-7449-3704,0000-0003-1000-1376,10,29,0.3448275862068966
0000-0002-7449-3704,0000-0001-9176-2382,16,29,0.5517241379310345
0000-0002-7449-3704,0000-0003-0748-1145,24,29,0.8275862068965517
0000-0003-0748-1145,0000-0003-1000-1376,10,30,0.3333333333333333
0000-0003-0748-1145,0000-0001-9176-2382,20,30,0.6666666666666666
0000-0003-0748-1145,0000-0002-7449-3704,24,30,0.8
0000-0002-7572-9504,0000-0003-0660-6110,3,77,0.03896103896103896
0000-0002-7572-9504,0000-0003-0981-2542,2,77,0.025974025974025976
0000-0002-7572-9504,0000-0001-6657-0864,1,77,0.012987012987012988
0000-0003-0660-6110,0000-0002-7572-9504,3,26,0.11538461538461539
0000-0003-0660-6110,0000-0003-0981-2542,9,26,0.34615384615384615
0000-0003-0660-6110,0000-0001-6657-0864,18,26,0.6923076923076923
0000-0003-0981-2542,0000-0002-7572-9504,2,27,0.07407407407407407
0000-0003-0981-2542,0000-0003-0660-6110,9,27,0.3333333333333333
0000-0003-0981-2542,0000-0001-6657-0864,5,27,0.18518518518518517
0000-0001-6657-0864,0000-0002-7572-9504,1,20,0.05
0000-0001-6657-0864,0000-0003-0660-6110,18,20,0.9
0000-0001-6657-0864,0000-0003-0981-2542,5,20,0.25
0000-0002-0235-9207,0000-0003-1841-6808,1,42,0.023809523809523808
0000-0003-1841-6808,0000-0002-0235-9207,1,15,0.06666666666666667
0000-0002-8601-9524,0000-0002-3223-5926,3,37,0.08108108108108109
0000-0002-8601-9524,0000-0003-0857-495X,5,37,0.13513513513513514
0000-0002-3223-5926,0000-0002-8601-9524,3,27,0.1111111111111111
0000-0002-3223-5926,0000-0003-0857-495X,5,27,0.18518518518518517
0000-0003-0857-495X,0000-0002-8601-9524,5,56,0.08928571428571429
0000-0003-0857-495X,0000-0002-3223-5926,5,56,0.08928571428571429
0000-0002-9002-5409,0000-0001-5694-472X,3,17,0.17647058823529413
0000-0002-9002-5409,0000-0002-6350-5001,1,17,0.058823529411764705
0000-0001-5694-472X,0000-0002-9002-5409,3,8,0.375
0000-0001-5694-472X,0000-0002-6350-5001,1,8,0.125
0000-0002-6350-5001,0000-0002-9002-5409,1,55,0.01818181818181818
0000-0002-6350-5001,0000-0001-5694-472X,1,55,0.01818181818181818
0000-0001-9603-1001,0000-0001-7736-5428,5,29,0.1724137931034483
0000-0001-7736-5428,0000-0001-9603-1001,5,19,0.2631578947368421
0000-0002-5111-7263,0000-0002-5316-1399,5,23,0.21739130434782608
0000-0002-5111-7263,0000-0002-0736-9199,6,23,0.2608695652173913
0000-0002-5111-7263,0000-0002-6601-2165,5,23,0.21739130434782608
0000-0002-5316-1399,0000-0002-5111-7263,5,19,0.2631578947368421
0000-0002-5316-1399,0000-0002-0736-9199,17,19,0.8947368421052632
0000-0002-5316-1399,0000-0002-6601-2165,9,19,0.47368421052631576
0000-0002-0736-9199,0000-0002-5111-7263,6,94,0.06382978723404255
0000-0002-0736-9199,0000-0002-5316-1399,17,94,0.18085106382978725
0000-0002-0736-9199,0000-0002-6601-2165,7,94,0.07446808510638298
0000-0002-6601-2165,0000-0002-5111-7263,5,49,0.10204081632653061
0000-0002-6601-2165,0000-0002-5316-1399,9,49,0.1836734693877551
0000-0002-6601-2165,0000-0002-0736-9199,7,49,0.14285714285714285
0000-0003-1703-0137,0000-0002-6377-5132,7,9,0.7777777777777778
0000-0002-6377-5132,0000-0003-1703-0137,7,42,0.16666666666666666
0000-0002-7130-981X,0000-0002-3437-3185,1,27,0.037037037037037035
0000-0002-3437-3185,0000-0002-7130-981X,1,6,0.16666666666666666
0000-0002-4393-0510,0000-0002-7581-5680,3,259,0.011583011583011582
0000-0002-4393-0510,0000-0002-7257-9299,1,259,0.003861003861003861
0000-0002-4393-0510,0000-0003-1624-7457,51,259,0.1969111969111969
0000-0002-4393-0510,0000-0001-8857-7389,11,259,0.04247104247104247
0000-0002-7581-5680,0000-0002-4393-0510,3,222,0.013513513513513514
0000-0002-7581-5680,0000-0002-7257-9299,3,222,0.013513513513513514
0000-0002-7581-5680,0000-0003-1624-7457,4,222,0.018018018018018018
0000-0002-7581-5680,0000-0001-8857-7389,4,222,0.018018018018018018
0000-0002-7257-9299,0000-0002-4393-0510,1,9,0.1111111111111111
0000-0002-7257-9299,0000-0002-7581-5680,3,9,0.3333333333333333
0000-0002-7257-9299,0000-0003-1624-7457,1,9,0.1111111111111111
0000-0002-7257-9299,0000-0001-8857-7389,1,9,0.1111111111111111
0000-0003-1624-7457,0000-0002-4393-0510,51,74,0.6891891891891891
0000-0003-1624-7457,0000-0002-7581-5680,4,74,0.05405405405405406
0000-0003-1624-7457,0000-0002-7257-9299,1,74,0.013513513513513514
0000-0003-1624-7457,0000-0001-8857-7389,12,74,0.16216216216216217
0000-0001-8857-7389,0000-0002-4393-0510,11,119,0.09243697478991597
0000-0001-8857-7389,0000-0002-7581-5680,4,119,0.03361344537815126
0000-0001-8857-7389,0000-0002-7257-9299,1,119,0.008403361344537815
0000-0001-8857-7389,0000-0003-1624-7457,12,119,0.10084033613445378
0000-0001-9365-5433,0000-0002-9468-7442,4,42,0.09523809523809523
0000-0002-9468-7442,0000-0001-9365-5433,4,4,1.0
0000-0001-7572-4300,0000-0001-5031-468X,18,20,0.9
0000-0001-7572-4300,0000-0001-5108-8338,10,20,0.5
0000-0001-5031-468X,0000-0001-7572-4300,18,46,0.391304347826087
0000-0001-5031-468X,0000-0001-5108-8338,19,46,0.41304347826086957
0000-0001-5108-8338,0000-0001-7572-4300,10,97,0.10309278350515463
0000-0001-5108-8338,0000-0001-5031-468X,19,97,0.1958762886597938
0000-0003-1986-1348,0000-0001-6791-7620,11,11,1.0
0000-0001-6791-7620,0000-0003-1986-1348,11,17,0.6470588235294118
0000-0002-7414-7481,0000-0002-7334-1864,8,83,0.0963855421686747
0000-0002-7334-1864,0000-0002-7414-7481,8,28,0.2857142857142857
0000-0002-8318-8920,0000-0003-1729-5071,3,10,0.3
0000-0003-1729-5071,0000-0002-8318-8920,3,41,0.07317073170731707
0000-0001-8770-1042,0000-0001-9376-0209,5,152,0.03289473684210526
0000-0001-9376-0209,0000-0001-8770-1042,5,40,0.125
0000-0002-1307-2981,0000-0003-0362-820X,8,40,0.2
0000-0003-0362-820X,0000-0002-1307-2981,8,52,0.15384615384615385
0000-0002-1279-8123,0000-0002-7629-6579,41,43,0.9534883720930233
0000-0002-7629-6579,0000-0002-1279-8123,41,65,0.6307692307692307
0000-0001-7267-5398,0000-0002-0941-4571,12,87,0.13793103448275862
0000-0002-0941-4571,0000-0001-7267-5398,12,35,0.34285714285714286
0000-0003-4491-6603,0000-0002-6229-8143,1,33,0.030303030303030304
0000-0002-6229-8143,0000-0003-4491-6603,1,39,0.02564102564102564
0000-0002-7816-0042,0000-0002-2936-4890,1,101,0.009900990099009901
0000-0002-2936-4890,0000-0002-7816-0042,1,34,0.029411764705882353
0000-0002-5486-0407,0000-0002-2217-3274,4,27,0.14814814814814814
0000-0002-2217-3274,0000-0002-5486-0407,4,29,0.13793103448275862
0000-0001-8968-5963,0000-0002-4430-954X,6,54,0.1111111111111111
0000-0002-4430-954X,0000-0001-8968-5963,6,11,0.5454545454545454
0000-0002-7115-9751,0000-0002-3862-8878,1,52,0.019230769230769232
0000-0002-3862-8878,0000-0002-7115-9751,1,23,0.043478260869565216
0000-0003-2700-7459,0000-0002-9658-9061,42,125,0.336
0000-0003-2700-7459,0000-0002-2573-1294,52,125,0.416
0000-0003-2700-7459,0000-0002-1287-4560,36,125,0.288
0000-0002-9658-9061,0000-0003-2700-7459,42,111,0.3783783783783784
0000-0002-9658-9061,0000-0002-2573-1294,33,111,0.2972972972972973
0000-0002-9658-9061,0000-0002-1287-4560,28,111,0.25225225225225223
0000-0002-2573-1294,0000-0003-2700-7459,52,122,0.4262295081967213
0000-0002-2573-1294,0000-0002-9658-9061,33,122,0.27049180327868855
0000-0002-2573-1294,0000-0002-1287-4560,30,122,0.2459016393442623
0000-0002-1287-4560,0000-0003-2700-7459,36,103,0.34951456310679613
0000-0002-1287-4560,0000-0002-9658-9061,28,103,0.27184466019417475
0000-0002-1287-4560,0000-0002-2573-1294,30,103,0.2912621359223301
0000-0002-8629-0971,0000-0003-4894-4986,5,7,0.7142857142857143
0000-0003-4894-4986,0000-0002-8629-0971,5,5,1.0
0000-0001-8494-732X,0000-0002-1481-1141,2,272,0.007352941176470588
0000-0001-8494-732X,0000-0003-1337-7897,38,272,0.13970588235294118
